story_id,place_id,story_comment,old_url_id,input_list_title,input_list_comments,input_list_sequence_number
3,3,,,,,
3,24,,,,,
3,28,,,,,
3,31,,,,,
3,34,,,,,
3,36,,,,,
3,38,,,,,
3,41,,,,,
3,44,,,,,
3,50,,,,,
3,60,,,,,
3,91,,,,,
3,139,,,,,
3,144,,,,,
3,147,,,,,
3,198,,,,,
3,201,,,,,
3,598,,,,,
3,610,,,,,
3,659,,,,,
3,842,,,,,
3,974,,,,,
3,1064,,,,,
3,1065,,,,,
3,1705,,,,,
3,2395,,,,,
3,2434,,,,,
3,2435,,,,,
3,2437,,,,,
3,2603,,,,,
3,2737,,,,,
3,2884,,,,,
3,3153,,,,,
3,3172,,,,,
3,3173,,,,,
3,3206,,,,,
3,3325,,,,,
3,3690,,,,,
3,3972,,,,,
3,3998,,,,,
3,4278,,,,,
3,4299,,,,,
3,4300,,,,,
3,4301,,,,,
3,4637,,,,,
3,6408,,,,,
3,6412,,,,,
3,6413,,,,,
3,6414,,,,,
3,6415,,,,,
3,6416,,,,,
3,6417,,,,,
3,6418,,,,,
3,6419,,,,,
3,6468,,,,,
3,6875,,,,,
3,7971,,,,,
3,7972,,,,,
3,8350,,,,,
3,8351,,,,,
3,8449,,,,,
3,9245,,,,,
3,9285,,,,,
3,10187,,,,,
3,10390,,,,,
3,10610,,,,,
3,10637,,,,,
3,10645,,,,,
3,10658,,,,,
3,10735,,,,,
3,11428,,,,,
3,11634,,,,,
3,11777,,,,,
3,11860,,,,,
3,11861,,,,,
3,11862,,,,,
3,12047,,,,,
3,12100,,,,,
3,12195,,,,,
3,12204,,,,,
3,12206,,,,,
3,12212,,,,,
3,12349,,,,,
3,12418,,,,,
3,12434,,,,,
3,12480,,,,,
3,12484,,,,,
3,12487,,,,,
3,12717,,,,,
3,13985,,,,,
3,16493,,,,,
3,16550,,,,,
3,16551,,,,,
3,16552,,,,,
3,16554,,,,,
3,16556,,,,,
3,16557,,,,,
3,16558,,,,,
3,16559,,,,,
3,17418,,,,,
3,17470,,,,,
3,17541,,,,,
3,18044,,,,,
3,18376,,,,,
3,18400,,,,,
3,19436,,,,,
3,19440,,,,,
3,19477,,,,,
3,19685,,,,,
3,19881,,,,,
3,19884,,,,,
3,19890,,,,,
3,19915,,,,,
3,20436,,,,,
3,20586,,,,,
3,20775,,,,,
3,20785,,,,,
3,21214,,,,,
3,21215,,,,,
3,21216,,,,,
3,21217,,,,,
3,21219,,,,,
3,21258,,,,,
3,21413,,,,,
3,21460,,,,,
3,21463,,,,,
3,21493,,,,,
3,21554,,,,,
3,21557,,,,,
3,21592,,,,,
3,21629,,,,,
3,21965,,,,,
3,22596,,,,,
3,22754,,,,,
3,22774,,,,,
3,22780,,,,,
3,22786,,,,,
3,22805,,,,,
3,22811,,,,,
3,22845,,,,,
3,22916,,,,,
3,22933,,,,,
3,23050,,,,,
3,23118,,,,,
3,23122,,,,,
3,23123,,,,,
3,23278,,,,,
3,23323,,,,,
3,23459,,,,,
3,23526,,,,,
3,23561,,,,,
3,23740,,,,,
3,23754,,,,,
3,23756,,,,,
3,24013,,,,,
3,24456,,,,,
3,25295,,,,,
3,25332,,,,,
3,25411,,,,,
3,25459,,,,,
3,25662,,,,,
3,26077,,,,,
3,26103,,,,,
3,26104,,,,,
3,26127,,,,,
3,26211,,,,,
3,26287,,,,,
3,26288,,,,,
3,26505,,,,,
3,26656,,,,,
3,26808,,,,,
3,27135,,,,,
3,27136,,,,,
3,27155,,,,,
3,27395,,,,,
3,27511,,,,,
3,27603,,,,,
3,27618,,,,,
3,27712,,,,,
3,27849,,,,,
3,28793,,,,,
3,28992,,,,,
3,29030,,,,,
3,29045,,,,,
3,29205,,,,,
3,29371,,,,,
3,29420,,,,,
104,909,,,,,
103,2624,,,,,
124,6660,,,,,
94,9143,,,,,
31,12497,,,,,
8,13367,,,,,
27,13379,,,,,
36,13432,,,,,
4,13668,,,,,
5,13669,,,,,
5,13670,,,,,
7,13671,,,,,
7,13672,,,,,
8,13674,,,,,
8,13675,,,,,
9,13677,,,,,
10,13678,,,,,
11,13679,,,,,
11,13680,,,,,
12,13681,,,,,
14,13682,,,,,
15,13683,,,,,
16,13685,,,,,
17,13686,,,,,
18,13687,,,,,
19,13688,,,,,
19,13689,,,,,
20,13690,,,,,
21,13692,,,,,
21,13693,,,,,
22,13694,,,,,
22,13695,,,,,
23,13696,,,,,
23,13697,,,,,
24,13698,,,,,
26,13699,,,,,
26,13700,,,,,
28,13701,,,,,
28,13702,,,,,
29,13703,,,,,
29,13704,,,,,
31,13705,,,,,
32,13706,,,,,
32,13707,,,,,
32,13708,,,,,
33,13709,,,,,
34,13710,,,,,
35,13711,,,,,
35,13712,,,,,
36,13715,,,,,
39,13716,,,,,
40,13719,,,,,
41,13720,,,,,
43,13722,,,,,
44,13724,,,,,
45,13725,,,,,
47,13727,,,,,
47,13728,,,,,
48,13729,,,,,
50,13732,,,,,
50,13733,,,,,
51,13735,,,,,
52,13737,,,,,
57,13740,,,,,
56,13742,,,,,
56,13743,,,,,
60,13746,,,,,
61,13748,,,,,
62,13750,,,,,
63,13751,,,,,
65,13756,,,,,
65,13757,,,,,
46,13954,,,,,
112,14410,,,,,
46,14568,,,,,
87,14674,,,,,
68,14958,,,,,
21,14959,,,,,
69,15288,,,,,
69,15290,,,,,
70,15786,,,,,
70,15787,,,,,
13,15796,,,,,
71,15820,,,,,
71,15821,,,,,
68,15822,,,,,
68,15823,,,,,
26,16132,,,,,
72,16421,,,,,
73,16422,,,,,
75,16466,,,,,
76,16468,,,,,
77,16469,,,,,
85,16471,,,,,
84,16472,,,,,
101,16738,,,,,
61,16965,,,,,
15,16985,,,,,
70,17032,,,,,
67,17702,,,,,
76,18671,,,,,
75,18887,,,,,
85,19039,,,,,
102,19125,,,,,
99,19142,,,,,
83,19288,,,,,
89,19808,,,,,
88,20676,,,,,
88,20677,,,,,
88,20678,,,,,
89,20814,,,,,
89,20815,,,,,
60,20816,,,,,
124,21116,,,,,
92,22180,,,,,
92,22182,,,,,
94,22186,,,,,
94,22187,,,,,
38,22218,,,,,
81,23626,,,,,
95,23702,,,,,
95,23703,,,,,
90,24470,,,,,
91,24685,,,,,
101,24686,,,,,
93,25496,,,,,
78,26009,,,,,
78,26010,,,,,
103,26088,,,,,
95,26089,,,,,
104,26411,,,,,
96,26412,,,,,
96,26413,,,,,
98,27528,,,,,
109,27529,,,,,
109,27530,,,,,
98,27532,,,,,
98,27533,,,,,
111,27696,,,,,
110,27697,,,,,
5,28340,,,,,
111,28341,,,,,
111,28342,,,,,
112,28422,,,,,
25,28621,,,,,
20,28654,,,,,
91,28655,,,,,
80,28656,,,,,
114,28658,,,,,
97,28659,,,,,
97,28660,,,,,
97,28661,,,,,
87,28662,,,,,
81,28664,,,,,
72,28667,,,,,
115,29497,,,,,
162,45272,,,,,
164,45274,,,,,
134,47863,,,,,
37,47864,,,,,
141,47865,,,,,
29,47866,,,,,
15,47867,,,,,
126,47867,,,,,
53,47869,,,,,
102,47870,,,,,
49,47871,,,,,
140,47872,,,,,
72,47873,,,,,
121,47874,,,,,
113,47875,,,,,
128,47876,,,,,
119,47877,,,,,
142,47879,,,,,
80,47880,,,,,
73,47881,,,,,
153,47882,,,,,
14,47883,,,,,
129,47883,,,,,
132,47885,,,,,
144,47886,,,,,
41,47887,,,,,
67,47888,,,,,
156,47889,,,,,
100,47890,,,,,
107,47891,,,,,
59,47892,,,,,
13,47893,,,,,
74,47894,,,,,
117,47895,,,,,
115,47896,,,,,
38,47898,,,,,
43,47899,,,,,
69,47900,,,,,
37,47901,,,,,
131,47902,,,,,
54,47903,,,,,
4,47904,,,,,
125,47905,,,,,
153,47906,,,,,
47,47907,,,,,
152,47908,,,,,
41,47909,,,,,
119,47910,,,,,
12,47911,,,,,
112,47912,,,,,
91,47913,,,,,
128,47914,,,,,
150,47915,,,,,
134,47916,,,,,
46,47917,,,,,
51,47918,,,,,
149,47919,,,,,
52,47920,,,,,
82,47921,,,,,
38,47922,,,,,
130,47923,,,,,
31,47924,,,,,
24,47925,,,,,
155,47926,,,,,
33,47927,,,,,
158,47928,,,,,
49,47929,,,,,
135,47930,,,,,
79,47931,,,,,
117,47932,,,,,
142,47933,,,,,
107,47934,,,,,
35,47935,,,,,
42,47936,,,,,
48,47937,,,,,
143,47938,,,,,
32,47939,,,,,
15,47940,,,,,
50,47941,,,,,
101,47942,,,,,
157,47943,,,,,
116,47944,,,,,
53,47945,,,,,
78,47946,,,,,
55,47947,,,,,
34,47948,,,,,
79,47949,,,,,
42,47951,,,,,
133,47952,,,,,
102,47953,,,,,
86,47954,,,,,
158,47955,,,,,
107,47956,,,,,
135,47957,,,,,
17,47958,,,,,
9,47959,,,,,
82,47960,,,,,
110,47961,,,,,
154,47962,,,,,
144,47963,,,,,
7,47965,,,,,
151,47966,,,,,
140,47967,,,,,
132,47968,,,,,
93,47969,,,,,
104,47970,,,,,
66,47971,,,,,
130,47972,,,,,
120,47973,,,,,
64,47975,,,,,
90,47976,,,,,
10,47977,,,,,
11,47978,,,,,
104,47979,,,,,
123,47980,,,,,
55,47981,,,,,
66,47982,,,,,
28,47983,,,,,
146,47984,,,,,
34,47985,,,,,
123,47985,,,,,
137,47987,,,,,
62,47988,,,,,
139,47989,,,,,
151,47990,,,,,
156,47991,,,,,
128,47992,,,,,
114,47993,,,,,
48,47994,,,,,
134,47995,,,,,
115,47996,,,,,
145,47997,,,,,
142,47998,,,,,
148,47999,,,,,
59,48000,,,,,
27,48001,,,,,
18,48002,,,,,
118,48003,,,,,
153,48004,,,,,
18,48005,,,,,
145,48006,,,,,
14,48007,,,,,
86,48008,,,,,
123,48009,,,,,
141,48010,,,,,
131,48011,,,,,
84,48012,,,,,
93,48013,,,,,
103,48014,,,,,
82,48015,,,,,
150,48016,,,,,
9,48017,,,,,
37,48018,,,,,
56,48019,,,,,
54,48020,,,,,
77,48022,,,,,
139,48023,,,,,
66,48024,,,,,
57,48025,,,,,
137,48026,,,,,
121,48027,,,,,
80,48028,,,,,
49,48029,,,,,
113,48030,,,,,
39,48031,,,,,
135,48032,,,,,
133,48033,,,,,
136,48034,,,,,
145,48035,,,,,
133,48036,,,,,
126,48037,,,,,
19,48038,,,,,
22,48039,,,,,
13,48040,,,,,
54,48041,,,,,
86,48042,,,,,
39,48043,,,,,
150,48044,,,,,
152,48045,,,,,
28,48046,,,,,
51,48047,,,,,
154,48048,,,,,
106,48049,,,,,
83,48050,,,,,
87,48051,,,,,
116,48052,,,,,
58,48053,,,,,
127,48054,,,,,
74,48055,,,,,
79,48056,,,,,
107,48057,,,,,
24,48059,,,,,
58,48060,,,,,
126,48061,,,,,
6,48062,,,,,
120,48063,,,,,
100,48064,,,,,
139,48065,,,,,
65,48066,,,,,
110,48067,,,,,
130,48068,,,,,
84,48069,,,,,
147,48070,,,,,
137,48071,,,,,
138,48072,,,,,
116,48073,,,,,
16,48074,,,,,
120,48075,,,,,
83,48076,,,,,
129,48077,,,,,
118,48078,,,,,
30,48079,,,,,
77,48080,,,,,
58,48081,,,,,
138,48082,,,,,
63,48083,,,,,
148,48084,,,,,
132,48085,,,,,
131,48086,,,,,
16,48087,,,,,
107,48088,,,,,
109,48089,,,,,
30,48090,,,,,
118,48091,,,,,
20,48092,,,,,
74,48093,,,,,
57,48094,,,,,
100,48095,,,,,
99,48096,,,,,
75,48097,,,,,
121,48098,,,,,
10,48099,,,,,
63,48100,,,,,
44,48101,,,,,
143,48102,,,,,
141,48103,,,,,
53,48104,,,,,
146,48105,,,,,
67,48106,,,,,
55,48107,,,,,
119,48108,,,,,
30,48109,,,,,
157,48110,,,,,
12,48111,,,,,
23,48112,,,,,
114,48113,,,,,
40,48114,,,,,
146,48115,,,,,
147,48116,,,,,
61,48117,,,,,
129,48118,,,,,
127,48119,,,,,
107,48120,,,,,
81,48121,,,,,
92,48122,,,,,
25,48123,,,,,
136,48125,,,,,
44,48126,,,,,
127,48127,,,,,
4,48128,,,,,
27,48129,,,,,
147,48131,,,,,
6,48132,,,,,
143,48133,,,,,
140,48134,,,,,
99,48135,,,,,
28,48136,,,,,
17,48137,,,,,
90,48138,,,,,
40,48139,,,,,
154,48140,,,,,
149,48141,,,,,
151,48142,,,,,
45,48143,,,,,
28,48144,,,,,
52,48145,,,,,
38,48146,,,,,
152,48147,,,,,
35,48148,,,,,
59,48149,,,,,
136,48150,,,,,
156,48151,,,,,
43,48152,,,,,
62,48153,,,,,
124,48154,,,,,
60,48155,,,,,
113,48156,,,,,
144,48157,,,,,
117,48158,,,,,
73,48159,,,,,
85,48160,,,,,
28,48161,,,,,
25,48162,,,,,
157,48163,,,,,
64,48164,,,,,
118,48165,,,,,
138,48166,,,,,
33,48167,,,,,
149,48168,,,,,
155,48169,,,,,
176,47869,,,,,
165,47887,,,,,
173,48161,,,,,
186,48171,,,,,
180,48172,,,,,
195,48173,,,,,
200,48174,,,,,
182,48177,,,,,
168,48178,,,,,
179,48183,,,,,
196,48184,,,,,
174,48187,,,,,
167,48191,,,,,
171,48192,,,,,
182,48194,,,,,
177,48196,,,,,
191,48197,,,,,
194,48198,,,,,
178,48201,,,,,
165,48202,,,,,
208,48203,,,,,
200,48204,,,,,
193,48205,,,,,
172,48206,,,,,
182,48207,,,,,
175,48208,,,,,
189,48209,,,,,
171,48215,,,,,
171,48223,,,,,
193,48225,,,,,
200,48227,,,,,
182,48229,,,,,
192,48230,,,,,
170,48231,,,,,
178,48231,,,,,
167,48231,,,,,
175,48232,,,,,
174,48233,,,,,
177,48234,,,,,
178,48235,,,,,
174,48236,,,,,
184,48237,,,,,
207,48239,,,,,
197,48239,,,,,
208,48242,,,,,
207,48246,,,,,
181,48249,,,,,
173,48251,,,,,
200,48252,,,,,
183,48256,,,,,
184,48258,,,,,
171,48259,,,,,
177,48260,,,,,
194,48262,,,,,
197,48263,,,,,
172,48267,,,,,
183,48268,,,,,
175,48269,,,,,
166,48270,,,,,
193,48271,,,,,
208,48272,,,,,
176,48274,,,,,
173,48279,,,,,
182,48280,,,,,
174,48281,,,,,
167,48282,,,,,
188,48284,,,,,
198,48286,,,,,
191,48288,,,,,
200,48290,,,,,
189,48291,,,,,
196,48293,,,,,
189,48298,,,,,
205,48299,,,,,
197,48300,,,,,
174,48303,,,,,
187,48304,,,,,
178,48305,,,,,
186,48306,,,,,
196,48309,,,,,
200,48310,,,,,
170,48311,,,,,
166,48314,,,,,
184,48315,,,,,
199,48316,,,,,
195,48318,,,,,
185,48320,,,,,
166,48321,,,,,
190,48323,,,,,
196,48324,,,,,
206,48325,,,,,
180,48328,,,,,
188,48329,,,,,
176,48331,,,,,
177,48333,,,,,
182,48334,,,,,
208,48337,,,,,
206,48339,,,,,
173,48344,,,,,
175,48345,,,,,
187,48346,,,,,
186,48347,,,,,
192,48348,,,,,
167,48349,,,,,
196,48351,,,,,
207,48352,,,,,
169,48353,,,,,
191,48355,,,,,
182,48356,,,,,
189,48357,,,,,
200,48362,,,,,
197,48363,,,,,
174,48366,,,,,
169,48370,,,,,
171,48373,,,,,
195,48374,,,,,
169,48377,,,,,
206,48381,,,,,
170,48391,,,,,
192,48392,,,,,
181,48393,,,,,
183,48398,,,,,
171,48399,,,,,
186,48401,,,,,
174,48403,,,,,
183,48406,,,,,
179,48407,,,,,
176,48410,,,,,
193,48411,,,,,
171,48412,,,,,
167,48413,,,,,
181,48414,,,,,
185,48415,,,,,
192,48417,,,,,
208,48420,,,,,
185,48422,,,,,
173,48423,,,,,
179,48424,,,,,
170,48427,,,,,
169,48431,,,,,
169,48432,,,,,
169,48433,,,,,
165,48435,,,,,
183,48438,,,,,
195,48439,,,,,
178,48440,,,,,
181,48442,,,,,
198,48443,,,,,
205,48444,,,,,
180,48447,,,,,
198,48451,,,,,
177,48452,,,,,
172,48458,,,,,
182,48459,,,,,
178,48460,,,,,
181,48461,,,,,
198,48463,,,,,
169,48464,,,,,
185,48465,,,,,
197,48466,,,,,
165,48467,,,,,
165,48468,,,,,
194,48469,,,,,
188,48470,,,,,
186,48471,,,,,
181,48473,,,,,
192,48475,,,,,
170,48477,,,,,
168,48480,,,,,
190,48482,,,,,
187,48485,,,,,
190,48486,,,,,
208,48487,,,,,
176,48488,,,,,
169,48491,,,,,
181,48492,,,,,
196,48493,,,,,
180,48494,,,,,
191,48498,,,,,
194,48501,,,,,
207,48502,,,,,
205,48503,,,,,
189,48505,,,,,
184,48508,,,,,
206,48511,,,,,
206,48512,,,,,
195,48513,,,,,
188,48515,,,,,
194,48517,,,,,
172,48518,,,,,
179,48519,,,,,
166,48521,,,,,
198,48524,,,,,
187,48528,,,,,
190,48530,,,,,
190,48531,,,,,
169,48534,,,,,
197,48535,,,,,
180,48536,,,,,
173,48538,,,,,
183,48541,,,,,
166,48544,,,,,
199,48547,,,,,
192,48548,,,,,
175,48549,,,,,
185,48550,,,,,
184,48551,,,,,
206,48554,,,,,
187,48555,,,,,
178,48557,,,,,
187,48561,,,,,
172,48564,,,,,
165,48565,,,,,
193,48566,,,,,
188,48569,,,,,
165,48570,,,,,
185,48571,,,,,
188,48572,,,,,
194,48573,,,,,
194,48574,,,,,
186,48576,,,,,
194,48577,,,,,
184,48578,,,,,
179,48580,,,,,
187,48581,,,,,
207,48582,,,,,
170,48583,,,,,
168,48584,,,,,
166,48587,,,,,
198,48590,,,,,
179,48591,,,,,
191,48595,,,,,
208,48596,,,,,
179,48597,,,,,
173,48598,,,,,
196,48600,,,,,
197,48601,,,,,
169,48604,,,,,
172,48605,,,,,
177,48606,,,,,
205,48607,,,,,
205,48611,,,,,
180,48616,,,,,
190,48617,,,,,
207,48619,,,,,
193,48620,,,,,
176,48622,,,,,
168,48623,,,,,
193,48624,,,,,
172,48627,,,,,
184,48630,,,,,
199,48631,,,,,
207,48636,,,,,
195,48639,,,,,
208,48640,,,,,
207,48644,,,,,
191,48646,,,,,
194,48647,,,,,
191,48648,,,,,
183,48650,,,,,
192,48655,,,,,
206,48657,,,,,
192,48658,,,,,
175,48660,,,,,
178,48662,,,,,
189,48663,,,,,
205,48665,,,,,
170,48667,,,,,
186,48671,,,,,
186,48672,,,,,
198,48673,,,,,
175,48674,,,,,
188,48676,,,,,
165,48677,,,,,
175,48679,,,,,
166,48680,,,,,
173,48682,,,,,
205,48684,,,,,
188,48688,,,,,
190,48690,,,,,
196,48691,,,,,
206,48692,,,,,
170,48694,,,,,
176,48698,,,,,
199,48699,,,,,
185,48701,,,,,
200,48702,,,,,
197,48703,,,,,
194,48704,,,,,
199,48705,,,,,
176,48706,,,,,
189,48707,,,,,
174,48709,,,,,
168,48713,,,,,
183,48714,,,,,
166,48716,,,,,
172,48718,,,,,
190,48720,,,,,
170,48721,,,,,
177,48722,,,,,
199,48723,,,,,
239,48220,,,,,
239,48295,,,,,
239,48372,,,,,
239,48629,,,,,
239,48653,,,,,
240,48270,,,,,
240,48193,,,,,
240,48380,,,,,
240,48448,,,,,
241,48319,,,,,
241,48445,,,,,
241,48563,,,,,
241,48567,,,,,
242,48526,,,,,
242,48602,,,,,
242,48685,,,,,
243,48680,,,,,
243,48186,,,,,
243,48361,,,,,
243,48436,,,,,
244,48370,,,,,
244,48179,,,,,
244,48219,,,,,
244,48478,,,,,
245,48218,,,,,
245,48371,,,,,
245,48683,,,,,
246,48335,,,,,
246,48336,,,,,
246,48651,,,,,
247,48243,,,,,
247,48441,,,,,
248,48508,,,,,
248,48175,,,,,
248,48261,,,,,
248,48317,,,,,
249,48592,,,,,
249,48628,,,,,
249,48708,,,,,
250,48212,,,,,
250,48575,,,,,
251,48554,,,,,
251,48343,,,,,
251,48532,,,,,
252,13708,,,,,
252,48302,,,,,
252,48540,,,,,
253,48387,,,,,
253,48404,,,,,
253,48594,,,,,
253,48613,,,,,
254,48658,,,,,
254,48250,,,,,
254,48409,,,,,
255,48678,,,,,
255,48686,,,,,
256,48170,,,,,
256,48240,,,,,
256,48367,,,,,
256,48457,,,,,
257,48217,,,,,
257,48285,,,,,
258,48384,,,,,
258,48396,,,,,
258,48516,,,,,
259,48393,,,,,
259,48238,,,,,
259,48255,,,,,
260,48593,,,,,
260,48645,,,,,
261,48200,,,,,
261,48226,,,,,
261,48312,,,,,
261,48313,,,,,
261,48359,,,,,
261,48523,,,,,
261,48712,,,,,
262,48386,,,,,
262,48400,,,,,
262,48481,,,,,
263,48514,,,,,
263,48529,,,,,
263,48719,,,,,
264,48362,,,,,
264,48690,,,,,
264,48419,,,,,
264,48430,,,,,
264,48500,,,,,
264,48689,,,,,
265,48350,,,,,
265,48369,,,,,
265,48434,,,,,
266,48296,,,,,
266,48307,,,,,
266,48425,,,,,
267,48216,,,,,
267,48358,,,,,
267,48586,,,,,
268,48211,,,,,
268,48275,,,,,
268,48394,,,,,
269,13720,,,,,
269,48525,,,,,
269,48626,,,,,
270,48455,,,,,
270,48484,,,,,
270,48610,,,,,
271,48241,,,,,
271,48450,,,,,
272,48402,,,,,
272,48641,,,,,
272,48711,,,,,
273,48294,,,,,
273,48495,,,,,
274,48341,,,,,
274,48462,,,,,
274,48497,,,,,
275,48382,,,,,
275,48589,,,,,
275,48633,,,,,
276,48326,,,,,
276,48568,,,,,
276,48649,,,,,
276,48715,,,,,
277,48427,,,,,
277,48254,,,,,
277,48453,,,,,
277,48599,,,,,
277,48608,,,,,
277,48618,,,,,
278,48245,,,,,
278,48476,,,,,
279,48210,,,,,
279,48656,,,,,
279,48710,,,,,
280,48397,,,,,
280,48496,,,,,
281,48257,,,,,
281,48264,,,,,
281,48654,,,,,
282,48247,,,,,
282,48301,,,,,
282,48446,,,,,
283,48180,,,,,
283,48283,,,,,
283,48472,,,,,
284,48340,,,,,
284,48454,,,,,
284,48579,,,,,
285,48287,,,,,
285,48408,,,,,
285,48562,,,,,
286,19808,,,,,
286,48609,,,,,
286,48625,,,,,
287,48527,,,,,
287,48539,,,,,
287,48632,,,,,
288,48248,,,,,
288,48338,,,,,
288,48375,,,,,
289,48278,,,,,
289,48389,,,,,
289,48489,,,,,
290,48321,,,,,
290,48385,,,,,
290,48507,,,,,
291,48522,,,,,
291,48669,,,,,
291,48693,,,,,
292,48499,,,,,
292,48585,,,,,
292,48681,,,,,
293,48364,,,,,
293,48426,,,,,
293,48695,,,,,
294,48265,,,,,
294,48418,,,,,
294,48542,,,,,
295,48222,,,,,
295,48388,,,,,
295,48416,,,,,
296,48322,,,,,
296,48637,,,,,
296,48717,,,,,
297,13379,,,,,
297,48483,,,,,
297,48687,,,,,
323,48330,,,,,
324,48179,,,,,
324,48510,,,,,
325,48276,,,,,
325,48277,,,,,
327,48170,,,,,
328,48221,,,,,
328,48342,,,,,
329,48558,,,,,
329,48437,,,,,
330,48441,,,,,
330,48603,,,,,
331,48199,,,,,
331,48378,,,,,
332,48455,,,,,
333,48376,,,,,
333,48635,,,,,
334,48195,,,,,
334,48368,,,,,
335,48323,,,,,
335,48543,,,,,
336,48690,,,,,
337,48560,,,,,
337,48474,,,,,
338,48421,,,,,
339,48615,,,,,
339,48176,,,,,
340,48266,,,,,
340,48556,,,,,
341,48228,,,,,
341,48224,,,,,
342,48182,,,,,
343,48428,,,,,
343,48668,,,,,
344,48429,,,,,
344,48379,,,,,
349,193,,,,,
447,469,,,,,
429,548,,,,,
346,616,,,,,
359,766,,,,,
437,813,,,,,
400,825,,,,,
359,934,,,,,
382,935,,,,,
349,1008,,,,,
400,1011,,,,,
435,1017,,,,,
447,1066,,,,,
349,1169,,,,,
399,1177,,,,,
349,1207,,,,,
349,1216,,,,,
429,1245,,,,,
349,1313,,,,,
349,1335,,,,,
346,1500,,,,,
377,1572,,,,,
465,1719,,,,,
346,1730,,,,,
353,2215,,,,,
349,2225,,,,,
353,2253,,,,,
353,2263,,,,,
353,2266,,,,,
353,2267,,,,,
353,2279,,,,,
353,2280,,,,,
353,2307,,,,,
353,2325,,,,,
353,2358,,,,,
435,2398,,,,,
435,2401,,,,,
465,2542,,,,,
415,2704,,,,,
381,2723,,,,,
353,2747,,,,,
353,2751,,,,,
397,2799,,,,,
435,2900,,,,,
453,2955,,,,,
453,2961,,,,,
453,2970,,,,,
453,2971,,,,,
429,3062,,,,,
429,3102,,,,,
454,3123,,,,,
454,3160,,,,,
454,3161,,,,,
349,3228,,,,,
349,3411,,,,,
384,3421,,,,,
384,3428,,,,,
384,3450,,,,,
465,3471,,,,,
349,3633,,,,,
403,3655,,,,,
403,4314,,,,,
403,4463,,,,,
349,4565,,,,,
403,4662,,,,,
390,4863,,,,,
443,5201,,,,,
415,5233,,,,,
420,5527,,,,,
420,5865,,,,,
453,5872,,,,,
453,5873,,,,,
453,5874,,,,,
453,5875,,,,,
453,5876,,,,,
453,5877,,,,,
453,5882,,,,,
453,5883,,,,,
453,5884,,,,,
453,5885,,,,,
453,5886,,,,,
453,5887,,,,,
454,5888,,,,,
454,5889,,,,,
454,5890,,,,,
454,5891,,,,,
454,5892,,,,,
454,5893,,,,,
454,5894,,,,,
454,5896,,,,,
454,5897,,,,,
454,5900,,,,,
454,5901,,,,,
454,5902,,,,,
454,5903,,,,,
454,5904,,,,,
454,5905,,,,,
454,5907,,,,,
454,6114,,,,,
453,6118,,,,,
453,6120,,,,,
453,6121,,,,,
453,6122,,,,,
453,6123,,,,,
453,6125,,,,,
453,6126,,,,,
387,6385,,,,,
387,6410,,,,,
471,6436,,,,,
471,6438,,,,,
471,6439,,,,,
471,6440,,,,,
471,6441,,,,,
471,6442,,,,,
471,6443,,,,,
471,6444,,,,,
471,6445,,,,,
471,6446,,,,,
471,6449,,,,,
471,6453,,,,,
471,6454,,,,,
471,6455,,,,,
471,6456,,,,,
471,6457,,,,,
471,6458,,,,,
471,6470,,,,,
471,6471,,,,,
471,6473,,,,,
471,6474,,,,,
471,6475,,,,,
471,6476,,,,,
471,6477,,,,,
471,6478,,,,,
471,6479,,,,,
471,6480,,,,,
471,6481,,,,,
471,6482,,,,,
471,6483,,,,,
471,6485,,,,,
471,6486,,,,,
471,6487,,,,,
471,6488,,,,,
471,6494,,,,,
471,6497,,,,,
471,6499,,,,,
471,6501,,,,,
471,6503,,,,,
471,6511,,,,,
471,6517,,,,,
429,6685,,,,,
349,6727,,,,,
353,7171,,,,,
382,7402,,,,,
349,7661,,,,,
398,8015,,,,,
459,8072,,,,,
349,8160,,,,,
471,8181,,,,,
457,8190,,,,,
460,8311,,,,,
435,8459,,,,,
349,8465,,,,,
349,8495,,,,,
457,8539,,,,,
349,8540,,,,,
349,8568,,,,,
457,8583,,,,,
349,8585,,,,,
459,8585,,,,,
349,8589,,,,,
349,8589,,,,,
349,8607,,,,,
349,8623,,,,,
349,8634,,,,,
349,8635,,,,,
349,8636,,,,,
349,8638,,,,,
349,8648,,,,,
349,8650,,,,,
349,8652,,,,,
400,8652,,,,,
400,8656,,,,,
400,8660,,,,,
459,8661,,,,,
349,8741,,,,,
349,8748,,,,,
391,8830,,,,,
391,8831,,,,,
390,8841,,,,,
390,8993,,,,,
390,9026,,,,,
403,9028,,,,,
390,9035,,,,,
468,9100,,,,,
459,9101,,,,,
349,9103,,,,,
349,9113,,,,,
349,9118,,,,,
435,9122,,,,,
400,9122,,,,,
349,9124,,,,,
459,9126,,,,,
468,9161,,,,,
349,9171,,,,,
349,9177,,,,,
349,9182,,,,,
349,9350,,,,,
349,9353,,,,,
349,9380,,,,,
435,9392,,,,,
349,9436,,,,,
349,9578,,,,,
349,9586,,,,,
349,9594,,,,,
349,9624,,,,,
349,9627,,,,,
349,9631,,,,,
349,9640,,,,,
349,9645,,,,,
469,9648,,,,,
349,9671,,,,,
400,9958,,,,,
349,9967,,,,,
435,9968,,,,,
387,9968,,,,,
349,9970,,,,,
460,10047,,,,,
465,10125,,,,,
400,10270,,,,,
349,10417,,,,,
465,10587,,,,,
